Date,Amount,Sender,Receiver
2024-09-08,679.45,461,668
2024-05-03,747.4,668,268
2024-05-29,822.14,268,206
2024-12-15,904.35,206,329
2024-05-08,813.92,329,461
2024-10-17,822.11,669,793
2024-01-14,739.9,793,240
2024-03-11,813.89,240,16
2024-03-28,895.28,16,987
2024-02-02,984.81,987,669
2024-08-22,408.16,952,279
2024-10-30,448.98,279,733
2024-09-05,493.88,733,950
2024-12-10,444.49,950,870
2024-12-23,488.94,870,952
2024-01-09,12.74,826,649
2024-01-25,11.47,649,548
2024-12-15,10.32,548,370
2024-12-22,11.35,370,584
2024-03-06,12.49,584,826
2024-09-27,223.3,674,981
2024-10-10,200.97,981,566
2024-08-06,221.07,566,411
2024-06-13,198.96,411,829
2024-03-22,218.86,829,674
2024-05-05,808.11,253,769
2024-04-10,888.92,769,328
2024-05-01,800.03,328,406
2024-04-16,880.03,406,631
2024-11-09,968.03,631,253
2024-11-08,17.34,962,386
2024-03-04,15.61,386,937
2024-07-22,17.17,937,57
2024-04-29,15.45,57,675
2024-03-11,17.0,675,962
2024-02-08,348.96,271,920
2024-09-15,314.06,920,437
2024-09-02,345.47,437,73
2024-10-14,310.92,73,420
2024-02-12,342.01,420,271
2024-10-13,396.65,193,878
2024-07-08,436.31,878,948
2024-09-11,392.68,948,595
2024-04-25,431.95,595,780
2024-02-27,388.75,780,193
2024-03-29,679.34,853,461
2024-02-29,747.27,461,2
2024-02-18,822.0,2,586
2024-07-16,904.2,586,994
2024-01-26,994.62,994,853
2024-07-18,270.53,748,242
2024-05-02,243.48,242,581
2024-05-16,267.83,581,291
2024-10-05,294.61,291,974
2024-01-05,265.15,974,748
2024-01-26,687.65,875,334
2024-11-04,756.42,334,343
2024-09-18,680.78,343,13
2024-06-21,748.86,13,568
2024-04-01,823.75,568,875
2024-06-17,328.21,738,9
2024-04-03,361.03,9,338
2024-06-15,324.93,338,398
2024-07-02,357.42,398,44
2024-05-28,393.16,44,738
2024-04-07,651.9,470,72
2024-08-25,586.71,72,971
2024-08-01,645.38,971,686
2024-06-29,580.84,686,369
2024-08-25,638.92,369,470
2024-10-08,704.25,30,773
2024-04-11,633.83,773,154
2024-04-28,570.45,154,368
2024-08-04,627.5,368,523
2024-11-18,690.25,523,30
2024-11-28,305.72,701,83
2024-01-29,336.29,83,516
2024-10-20,302.66,516,934
2024-07-18,332.93,934,372
2024-01-31,299.64,372,701
2024-09-07,319.32,63,166
2024-09-07,351.25,166,117
2024-07-21,386.38,117,289
2024-05-22,347.74,289,547
2024-04-28,312.97,547,63
2024-11-04,537.89,515,636
2024-09-25,484.1,636,125
2024-08-13,435.69,125,868
2024-10-25,479.26,868,915
2024-12-03,527.19,915,515
2024-11-15,699.61,451,842
2024-04-28,629.65,842,291
2024-01-08,692.62,291,714
2024-06-22,623.36,714,840
2024-10-07,685.7,840,451
2024-08-10,423.72,580,160
2024-01-02,466.09,160,496
2024-06-10,419.48,496,912
2024-03-06,377.53,912,700
2024-01-15,339.78,700,580
2024-05-07,267.55,142,764
2024-11-24,294.31,764,924
2024-09-10,264.88,924,963
2024-06-19,291.37,963,120
2024-09-02,262.23,120,142
2024-07-14,530.74,218,736
2024-11-09,477.67,736,571
2024-10-02,525.44,571,966
2024-04-24,577.98,966,846
2024-01-28,635.78,846,218
2024-03-07,119.74,778,124
2024-04-07,107.77,124,306
2024-08-10,96.99,306,883
2024-03-08,87.29,883,214
2024-06-05,78.56,214,778
2024-02-16,487.12,846,923
2024-05-22,535.83,923,433
2024-11-20,589.41,433,740
2024-06-01,530.47,740,4
2024-04-25,583.52,4,846
2024-05-08,436.95,433,786
2024-04-05,393.25,786,523
2024-10-15,432.58,523,246
2024-01-30,389.32,246,363
2024-09-15,428.25,363,433
2024-10-18,122.28,440,633
2024-05-06,134.51,633,549
2024-05-24,121.06,549,78
2024-12-05,133.17,78,998
2024-04-29,146.49,998,440
2024-11-16,295.48,896,675
2024-04-27,325.03,675,244
2024-11-17,292.53,244,338
2024-10-27,321.78,338,560
2024-08-01,289.6,560,896
2024-10-31,880.7,896,372
2024-05-16,968.77,372,665
2024-07-16,871.89,665,804
2024-07-07,959.08,804,96
2024-01-12,1054.99,96,896
2024-12-24,287.68,767,728
2024-01-18,316.45,728,22
2024-10-07,348.1,22,953
2024-03-01,313.29,953,301
2024-03-12,344.62,301,767
2024-02-07,607.74,56,114
2024-10-11,668.51,114,713
2024-07-21,601.66,713,535
2024-12-25,541.49,535,433
2024-08-30,595.64,433,56
2024-08-31,657.57,400,445
2024-07-20,591.81,445,122
2024-03-31,650.99,122,128
2024-08-03,716.09,128,693
2024-07-18,787.7,693,400
2024-11-21,72.32,838,708
2024-03-11,65.09,708,413
2024-12-04,71.6,413,681
2024-03-17,78.76,681,704
2024-12-08,86.64,704,838
2024-12-23,488.26,903,335
2024-03-29,537.09,335,600
2024-11-29,483.38,600,558
2024-03-03,435.04,558,24
2024-07-22,391.54,24,903
2024-11-28,212.28,275,346
2024-04-09,191.05,346,329
2024-04-14,210.16,329,191
2024-08-29,231.18,191,394
2024-07-31,254.3,394,275
2024-05-26,397.19,667,381
2024-07-24,436.91,381,521
2024-07-31,480.6,521,118
2024-11-05,528.66,118,641
2024-08-02,581.53,641,667
2024-02-13,732.17,844,928
2024-03-11,805.39,928,517
2024-01-22,885.93,517,118
2024-05-08,797.34,118,796
2024-01-28,877.07,796,844
2024-10-17,109.75,642,674
2024-08-07,120.73,674,47
2024-01-26,132.8,47,863
2024-03-10,119.52,863,730
2024-01-07,107.57,730,642
2024-10-08,412.2,868,341
2024-06-13,370.98,341,559
2024-01-05,408.08,559,934
2024-10-23,367.27,934,754
2024-12-09,404.0,754,868
2024-08-02,548.73,412,332
2024-03-02,493.86,332,902
2024-07-25,444.47,902,359
2024-04-01,488.92,359,244
2024-05-25,537.81,244,412
2024-08-27,304.5,835,566
2024-05-15,274.05,566,749
2024-03-27,301.46,749,20
2024-04-08,331.61,20,843
2024-05-15,298.45,843,835
2024-05-07,184.78,91,832
2024-01-09,203.26,832,763
2024-09-01,182.93,763,561
2024-02-08,201.22,561,510
2024-03-24,221.34,510,91
2024-07-22,696.68,981,957
2024-04-02,627.01,957,185
2024-06-05,564.31,185,161
2024-05-09,507.88,161,242
2024-01-18,558.67,242,981
2024-06-03,882.22,912,829
2024-05-14,970.44,829,345
2024-01-27,1067.48,345,577
2024-08-29,960.73,577,897
2024-11-02,864.66,897,912
2024-12-26,454.52,812,82
2024-11-10,499.97,82,400
2024-06-19,449.97,400,696
2024-06-11,404.97,696,383
2024-07-11,445.47,383,812
2024-11-03,429.78,766,732
2024-01-07,472.76,732,416
2024-08-11,425.48,416,36
2024-09-05,382.93,36,629
2024-05-17,421.22,629,766
2024-10-31,445.39,337,875
2024-04-15,400.85,875,311
2024-12-17,360.77,311,791
2024-11-21,324.69,791,676
2024-03-25,292.22,676,337
2024-11-10,103.19,271,344
2024-10-11,92.87,344,38
2024-08-26,83.58,38,783
2024-10-08,75.22,783,976
2024-06-30,82.74,976,271
2024-05-05,586.01,342,351
2024-01-29,527.41,351,211
2024-09-10,474.67,211,63
2024-09-11,522.14,63,404
2024-10-13,469.93,404,342
2024-01-08,1002.51,829,452
2024-08-11,1102.76,452,944
2024-11-22,1213.04,944,453
2024-09-30,1091.74,453,935
2024-02-07,982.57,935,829
2024-03-17,921.88,150,414
2024-09-10,829.69,414,42
2024-07-22,912.66,42,498
2024-06-22,821.39,498,815
2024-07-10,903.53,815,150
2024-10-07,603.24,148,592
2024-07-30,663.56,592,580
2024-02-08,597.2,580,883
2024-04-18,656.92,883,764
2024-08-26,722.61,764,148
2024-01-09,184.49,475,603
2024-04-16,166.04,603,514
2024-10-11,182.64,514,901
2024-03-23,200.9,901,822
2024-02-24,220.99,822,475
2024-10-20,195.99,560,700
2024-11-19,215.59,700,2
2024-02-18,237.15,2,325
2024-09-04,260.87,325,898
2024-09-27,234.78,898,560
2024-05-09,391.24,593,346
2024-02-05,430.36,346,804
2024-11-21,387.32,804,576
2024-12-19,426.05,576,774
2024-10-05,383.44,774,593
2024-06-12,301.55,471,553
2024-01-08,271.4,553,81
2024-10-09,244.26,81,63
2024-07-06,219.83,63,87
2024-07-08,241.81,87,471
2024-05-01,479.05,207,343
2024-03-26,431.15,343,725
2024-06-08,388.03,725,953
2024-10-02,349.23,953,752
2024-12-20,384.15,752,207
2024-12-08,221.53,376,654
2024-04-06,243.68,654,762
2024-02-17,219.31,762,235
2024-01-23,241.24,235,496
2024-06-11,217.12,496,376
2024-01-25,508.53,695,463
2024-07-25,457.68,463,528
2024-07-27,503.45,528,693
2024-07-13,453.11,693,806
2024-01-05,498.42,806,695
2024-06-24,758.04,882,863
2024-01-29,682.24,863,208
2024-08-09,750.46,208,252
2024-11-13,825.51,252,346
2024-08-20,908.06,346,882
2024-12-04,873.26,589,889
2024-04-03,785.93,889,913
2024-05-25,707.34,913,163
2024-01-13,778.07,163,119
2024-04-16,700.26,119,589
2024-07-21,574.77,874,954
2024-05-11,517.29,954,431
2024-06-17,569.02,431,456
2024-05-11,512.12,456,604
2024-05-25,460.91,604,874
2024-10-08,894.44,216,537
2024-01-08,805.0,537,972
2024-05-27,885.5,972,227
2024-05-10,796.95,227,448
2024-08-08,876.65,448,216
2024-09-05,815.99,962,797
2024-10-22,734.39,797,699
2024-10-28,660.95,699,55
2024-06-17,727.05,55,935
2024-03-15,654.35,935,962
2024-03-17,181.99,906,47
2024-07-21,200.19,47,178
2024-06-29,220.21,178,114
2024-01-24,242.23,114,654
2024-05-10,218.01,654,906
2024-02-14,882.68,919,707
2024-03-25,970.95,707,479
2024-02-20,1068.05,479,197
2024-08-19,961.25,197,514
2024-11-01,865.12,514,919
2024-05-12,153.6,907,716
2024-02-13,138.24,716,990
2024-06-27,124.42,990,368
2024-07-25,111.98,368,486
2024-11-14,100.78,486,907
2024-01-23,501.26,388,234
2024-04-16,551.39,234,552
2024-12-22,606.53,552,774
2024-11-02,545.88,774,825
2024-01-19,491.29,825,388
2024-06-29,580.49,89,620
2024-11-15,638.54,620,30
2024-09-23,702.39,30,234
2024-11-22,772.63,234,888
2024-08-17,695.37,888,89
2024-01-12,678.31,633,941
2024-10-11,746.14,941,307
2024-02-07,820.75,307,405
2024-07-29,738.68,405,156
2024-03-30,812.55,156,633
2024-12-19,598.14,497,498
2024-07-20,538.33,498,520
2024-09-22,592.16,520,937
2024-11-07,532.94,937,874
2024-07-12,586.23,874,497
2024-07-12,680.58,770,466
2024-12-08,612.52,466,409
2024-06-30,551.27,409,570
2024-11-21,496.14,570,796
2024-02-19,446.53,796,770
2024-01-23,649.64,980,132
2024-11-05,714.6,132,797
2024-04-08,643.14,797,542
2024-09-17,578.83,542,403
2024-09-18,520.95,403,980
2024-07-09,951.27,470,609
2024-02-10,1046.4,609,658
2024-11-15,941.76,658,378
2024-02-19,847.58,378,476
2024-04-01,932.34,476,470
2024-11-17,534.4,706,254
2024-02-12,480.96,254,440
2024-12-07,432.86,440,959
2024-05-20,389.57,959,901
2024-05-31,428.53,901,706
2024-06-13,266.24,976,406
2024-06-20,292.86,406,673
2024-01-12,322.15,673,300
2024-06-15,289.94,300,266
2024-12-08,260.95,266,976
2024-11-26,803.12,936,755
2024-02-23,722.81,755,375
2024-02-10,650.53,375,948
2024-06-09,715.58,948,896
2024-01-26,787.14,896,936
2024-11-11,286.9,171,42
2024-12-25,258.21,42,729
2024-11-20,232.39,729,737
2024-10-24,209.15,737,275
2024-04-01,230.07,275,171
2024-02-29,1082.1,399,558
2024-11-11,1190.31,558,212
2024-09-05,1309.34,212,450
2024-12-29,1440.27,450,618
2024-12-09,1584.3,618,399
2024-12-11,875.75,111,1000
2024-12-19,963.33,1000,485
2024-11-07,1059.66,485,222
2024-08-29,1165.63,222,401
2024-07-06,1282.19,401,111
2024-04-28,1050.97,393,269
2024-08-20,1156.07,269,792
2024-11-06,1271.68,792,922
2024-07-23,1398.85,922,288
2024-09-07,1258.96,288,393
2024-03-20,56.63,220,828
2024-01-15,62.29,828,843
2024-11-23,68.52,843,716
2024-12-02,75.37,716,255
2024-01-20,82.91,255,220
2024-06-15,486.45,209,383
2024-02-04,535.1,383,450
2024-09-29,481.59,450,29
2024-07-24,529.75,29,222
2024-11-16,476.78,222,209
2024-06-18,677.03,829,755
2024-07-03,609.33,755,720
2024-12-13,670.26,720,446
2024-11-24,603.23,446,895
2024-10-05,542.91,895,829
2024-01-20,326.75,787,616
2024-03-21,359.43,616,956
2024-10-01,395.37,956,49
2024-01-29,355.83,49,42
2024-09-22,391.41,42,787
2024-05-14,600.19,36,596
2024-09-10,540.17,596,581
2024-10-27,594.19,581,105
2024-02-19,653.61,105,629
2024-08-18,588.25,629,36
2024-11-02,305.29,922,274
2024-06-03,335.82,274,891
2024-12-13,369.4,891,876
2024-08-26,332.46,876,405
2024-09-22,299.21,405,922
2024-07-01,178.43,279,724
2024-12-05,160.59,724,461
2024-07-11,176.65,461,586
2024-06-29,158.99,586,102
2024-07-23,143.09,102,279
2024-06-18,147.71,951,724
2024-09-15,162.48,724,652
2024-06-05,146.23,652,754
2024-10-10,131.61,754,713
2024-08-18,144.77,713,951
2024-02-17,463.38,355,800
2024-09-14,509.72,800,514
2024-10-31,458.75,514,645
2024-08-04,504.63,645,783
2024-07-10,555.09,783,355
2024-02-26,729.36,784,941
2024-01-24,656.42,941,985
2024-04-10,722.06,985,426
2024-05-01,649.85,426,855
2024-09-13,714.84,855,784
2024-01-09,404.33,516,699
2024-06-11,444.76,699,612
2024-10-13,400.28,612,796
2024-06-12,440.31,796,129
2024-08-29,396.28,129,516
2024-05-11,318.9,648,159
2024-05-24,287.01,159,674
2024-06-24,258.31,674,202
2024-07-11,284.14,202,9
2024-10-02,312.55,9,648
2024-05-24,488.74,403,922
2024-07-04,439.87,922,398
2024-02-12,395.88,398,49
2024-08-29,435.47,49,294
2024-06-24,391.92,294,403
2024-11-04,611.24,282,604
2024-08-02,550.12,604,132
2024-03-20,605.13,132,164
2024-02-25,665.64,164,406
2024-12-20,732.2,406,282
2024-07-06,739.1,250,357
2024-05-14,665.19,357,353
2024-11-12,598.67,353,405
2024-02-01,658.54,405,496
2024-08-16,724.39,496,250
2024-06-12,202.09,129,737
2024-05-17,181.88,737,601
2024-12-13,200.07,601,805
2024-08-01,220.08,805,779
2024-10-04,198.07,779,129
2024-12-30,497.53,584,191
2024-02-25,447.78,191,799
2024-01-07,403.0,799,647
2024-12-03,362.7,647,881
2024-05-18,326.43,881,584
2024-01-15,791.63,566,901
2024-03-09,712.47,901,874
2024-09-01,641.22,874,91
2024-02-16,577.1,91,886
2024-08-16,519.39,886,566
2024-05-04,914.18,185,941
2024-06-04,1005.6,941,456
2024-10-30,905.04,456,822
2024-11-20,995.54,822,957
2024-04-07,895.99,957,185
2024-03-16,487.69,347,615
2024-11-12,438.92,615,127
2024-11-23,482.81,127,833
2024-12-31,531.09,833,748
2024-03-10,584.2,748,347
2024-06-06,551.46,752,349
2024-03-23,496.31,349,122
2024-09-12,545.94,122,768
2024-02-12,491.35,768,815
2024-11-09,442.22,815,752
2024-03-29,136.86,473,398
2024-12-13,150.55,398,220
2024-03-14,135.5,220,502
2024-01-30,121.95,502,175
2024-12-22,109.76,175,473
2024-04-20,101.35,385,744
2024-06-27,111.48,744,569
2024-02-01,122.63,569,122
2024-09-08,110.37,122,68
2024-08-29,99.33,68,385
2024-12-08,1039.29,987,898
2024-02-11,1143.22,898,605
2024-08-03,1257.54,605,408
2024-04-10,1383.29,408,522
2024-04-17,1521.62,522,987
2024-12-01,807.33,807,958
2024-09-06,888.06,958,508
2024-04-26,976.87,508,896
2024-02-10,879.18,896,647
2024-08-20,967.1,647,807
2024-01-16,766.14,913,405
2024-04-24,842.75,405,739
2024-08-18,927.03,739,329
2024-01-07,1019.73,329,597
2024-01-17,1121.7,597,913
2024-03-16,157.97,403,606
2024-10-13,142.17,606,484
2024-09-20,156.39,484,98
2024-05-22,140.75,98,677
2024-05-09,154.83,677,403
2024-07-23,291.62,883,523
2024-01-05,320.78,523,805
2024-01-26,288.7,805,858
2024-11-10,259.83,858,618
2024-08-04,285.81,618,883
2024-10-12,631.38,736,975
2024-04-18,568.24,975,846
2024-12-10,511.42,846,276
2024-10-05,562.56,276,333
2024-01-25,618.82,333,736
2024-01-21,997.4,482,425
2024-01-12,897.66,425,106
2024-11-29,807.89,106,820
2024-08-28,888.68,820,440
2024-12-26,977.55,440,482
2024-07-06,601.17,976,58
2024-08-25,661.29,58,818
2024-10-23,727.42,818,941
2024-03-12,800.16,941,460
2024-04-28,720.14,460,976
2024-04-03,409.3,844,993
2024-10-06,368.37,993,154
2024-08-23,405.21,154,997
2024-01-02,364.69,997,829
2024-05-03,401.16,829,844
2024-05-11,206.06,7,704
2024-06-10,185.45,704,800
2024-05-17,166.91,800,163
2024-06-05,150.22,163,175
2024-10-21,135.2,175,7
2024-12-09,186.0,304,819
2024-10-04,167.4,819,769
2024-04-26,150.66,769,641
2024-04-01,165.73,641,258
2024-03-02,149.16,258,304
2024-03-31,806.2,246,501
2024-01-21,886.82,501,325
2024-01-29,798.14,325,439
2024-09-16,877.95,439,116
2024-12-16,790.16,116,246
2024-12-18,93.23,72,316
2024-06-04,102.55,316,84
2024-09-21,112.81,84,458
2024-01-03,101.53,458,420
2024-05-15,111.68,420,72
2024-09-16,403.85,213,649
2024-02-05,363.47,649,651
2024-09-03,327.12,651,168
2024-10-31,294.41,168,607
2024-03-26,264.97,607,213
2024-11-07,861.14,472,267
2024-09-24,775.03,267,648
2024-12-29,697.53,648,966
2024-08-20,767.28,966,71
2024-03-20,690.55,71,472
2024-01-02,689.6,447,10
2024-07-18,758.56,10,992
2024-06-18,834.42,992,381
2024-05-25,750.98,381,150
2024-01-21,826.08,150,447
2024-08-29,296.12,329,244
2024-09-26,325.73,244,559
2024-10-05,293.16,559,54
2024-09-26,322.48,54,839
2024-02-21,354.73,839,329
2024-11-28,649.66,972,913
2024-05-01,714.63,913,358
2024-11-02,786.09,358,94
2024-02-13,864.7,94,612
2024-08-18,778.23,612,972
2024-02-28,671.42,29,528
2024-06-29,604.28,528,729
2024-09-11,664.71,729,617
2024-09-30,731.18,617,877
2024-07-13,658.06,877,29
2024-04-21,51.16,709,848
2024-09-03,46.04,848,653
2024-01-24,50.64,653,696
2024-12-31,55.7,696,233
2024-11-16,50.13,233,709
2024-01-15,796.76,427,745
2024-12-27,876.44,745,902
2024-09-11,964.08,902,786
2024-07-01,1060.49,786,599
2024-11-26,1166.54,599,427
2024-07-24,476.56,179,665
2024-11-25,428.9,665,11
2024-03-17,386.01,11,596
2024-09-30,424.61,596,13
2024-05-26,467.07,13,179
2024-10-02,291.39,863,489
2024-09-19,320.53,489,842
2024-12-02,352.58,842,400
2024-08-30,387.84,400,209
2024-01-31,349.06,209,863
2024-12-02,976.4,880,580
2024-05-28,878.76,580,197
2024-02-14,790.88,197,679
2024-02-01,869.97,679,745
2024-08-09,782.97,745,880
2024-06-03,59.83,960,839
2024-09-21,65.81,839,115
2024-08-17,72.39,115,911
2024-09-28,65.15,911,850
2024-10-28,58.64,850,960
2024-05-13,78.75,478,202
2024-06-09,86.62,202,226
2024-10-05,77.96,226,745
2024-10-11,70.16,745,179
2024-06-05,77.18,179,478
2024-10-31,721.36,504,997
2024-04-02,649.22,997,292
2024-07-23,714.14,292,170
2024-04-10,785.55,170,657
2024-11-30,864.11,657,504
2024-10-29,885.76,47,572
2024-02-08,797.18,572,213
2024-11-13,876.9,213,374
2024-04-16,964.59,374,530
2024-06-04,868.13,530,47
2024-08-08,456.36,328,428
2024-06-26,502.0,428,815
2024-03-25,552.2,815,206
2024-07-23,607.42,206,465
2024-10-30,668.16,465,328
2024-11-24,138.42,15,464
2024-11-16,152.26,464,103
2024-07-09,137.03,103,263
2024-08-05,150.73,263,315
2024-01-26,135.66,315,15
2024-04-20,415.9,213,735
2024-03-01,457.49,735,150
2024-12-29,411.74,150,100
2024-05-19,370.57,100,500
2024-03-14,407.63,500,213
2024-02-27,394.59,235,5
2024-02-15,355.13,5,398
2024-06-27,319.62,398,652
2024-09-07,351.58,652,292
2024-10-09,386.74,292,235
2024-05-31,791.39,717,386
2024-12-14,712.25,386,457
2024-01-06,641.02,457,304
2024-10-05,576.92,304,268
2024-04-20,519.23,268,717
2024-11-10,625.31,151,308
2024-08-14,687.84,308,596
2024-12-10,756.62,596,314
2024-05-12,680.96,314,610
2024-01-02,612.86,610,151
2024-02-12,279.78,228,986
2024-03-12,307.76,986,529
2024-06-10,338.54,529,96
2024-10-12,304.69,96,333
2024-01-21,274.22,333,228
2024-06-20,418.09,392,381
2024-06-07,459.9,381,901
2024-04-30,505.89,901,393
2024-07-19,455.3,393,437
2024-10-01,500.83,437,392
2024-10-11,332.92,792,140
2024-04-10,299.63,140,133
2024-02-17,269.67,133,303
2024-01-13,296.64,303,404
2024-07-22,266.98,404,792
2024-01-25,815.97,784,158
2024-05-22,734.37,158,679
2024-07-01,807.81,679,493
2024-07-29,888.59,493,578
2024-09-14,799.73,578,784
2024-10-10,166.25,102,314
2024-12-18,149.62,314,283
2024-03-10,164.58,283,495
2024-08-31,181.04,495,567
2024-10-26,199.14,567,102
2024-04-11,587.81,785,552
2024-08-28,646.59,552,118
2024-04-18,711.25,118,476
2024-08-24,640.12,476,713
2024-11-17,576.11,713,785
2024-11-28,777.8,97,836
2024-12-04,855.58,836,748
2024-02-28,941.14,748,220
2024-12-24,847.03,220,755
2024-01-20,931.73,755,97
2024-01-25,86.1,181,350
2024-02-29,77.49,350,847
2024-04-10,85.24,847,91
2024-08-20,93.76,91,508
2024-01-16,84.38,508,181
2024-03-22,750.67,258,146
2024-07-31,675.6,146,776
2024-02-28,608.04,776,459
2024-11-10,547.24,459,135
2024-01-16,601.96,135,258
2024-08-31,201.11,470,612
2024-03-17,221.22,612,843
2024-10-31,243.34,843,580
2024-10-01,219.01,580,997
2024-01-05,240.91,997,470
2024-08-29,563.89,298,576
2024-01-20,620.28,576,762
2024-12-18,682.31,762,227
2024-08-03,750.54,227,725
2024-05-18,675.49,725,298
2024-04-01,429.98,273,186
2024-02-10,386.98,186,351
2024-07-28,348.28,351,442
2024-09-11,313.45,442,556
2024-03-31,282.11,556,273
2024-05-11,306.46,457,255
2024-04-12,275.81,255,354
2024-11-29,303.39,354,813
2024-08-27,273.05,813,155
2024-02-10,245.75,155,457
2024-11-02,580.57,887,766
2024-03-31,522.51,766,737
2024-01-20,470.26,737,218
2024-02-24,517.29,218,61
2024-12-15,569.02,61,887
2024-12-23,511.16,403,935
2024-08-05,562.28,935,199
2024-03-16,618.51,199,896
2024-01-16,556.66,896,448
2024-06-13,612.33,448,403
2024-10-14,514.87,367,100
2024-09-27,566.36,100,806
2024-11-09,623.0,806,281
2024-10-07,560.7,281,916
2024-09-27,616.77,916,367
2024-12-08,626.49,810,10
2024-10-21,563.84,10,483
2024-06-19,507.46,483,870
2024-04-21,456.71,870,294
2024-09-01,502.38,294,810
2024-09-24,670.73,374,859
2024-02-02,603.66,859,229
2024-04-13,664.03,229,880
2024-11-02,597.63,880,624
2024-03-28,537.87,624,374
2024-01-26,1098.05,797,590
2024-03-19,988.25,590,366
2024-11-12,889.43,366,515
2024-07-11,800.49,515,945
2024-01-30,880.54,945,797
2024-03-06,316.82,714,351
2024-10-24,348.5,351,824
2024-02-23,313.65,824,111
2024-03-02,345.01,111,583
2024-08-16,310.51,583,714
2024-01-03,481.71,71,166
2024-12-18,433.54,166,913
2024-03-06,476.89,913,1
2024-01-13,429.2,1,872
2024-08-23,472.12,872,71
2024-02-24,753.35,22,561
2024-08-29,678.01,561,552
2024-05-26,610.21,552,123
2024-07-11,671.23,123,455
2024-03-29,604.11,455,22
2024-03-06,652.12,394,548
2024-03-12,717.33,548,944
2024-03-14,645.6,944,177
2024-03-04,581.04,177,353
2024-04-19,522.94,353,394
2024-11-05,730.68,148,265
2024-01-02,657.61,265,53
2024-12-29,723.37,53,196
2024-04-10,795.71,196,908
2024-04-19,716.14,908,148
2024-05-16,410.18,996,772
2024-10-31,451.2,772,136
2024-05-10,406.08,136,228
2024-03-18,365.47,228,899
2024-03-31,328.92,899,996
2024-03-06,793.5,819,805
2024-06-29,714.15,805,942
2024-09-22,642.74,942,337
2024-11-21,578.47,337,650
2024-10-16,636.32,650,819
2024-12-10,294.62,261,448
2024-03-20,265.16,448,802
2024-05-22,238.64,802,298
2024-07-06,214.78,298,368
2024-06-16,193.3,368,261
2024-05-08,499.58,919,994
2024-09-18,549.54,994,937
2024-06-30,494.59,937,711
